STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2020070619;   10;   4.5; 330;eor
       5705;2020070620;   10;   4.1; 330;eor
       5705;2020070621;   10;   3.6; 350;eor
       5705;2020070622;   10;   2.8; 340;eor
       5705;2020070623;   10;   1.8; 330;eor
       5705;2020070700;   10;   1.4; 290;eor
       5705;2020070701;   10;   0.9; 250;eor
       5705;2020070702;   10;   1.2; 190;eor
       5705;2020070703;   10;   1.0; 180;eor
       5705;2020070704;   10;   1.0; 180;eor
       5705;2020070705;   10;   0.7; 240;eor
       5705;2020070706;   10;   1.0; 310;eor
       5705;2020070707;   10;   1.8; 330;eor
       5705;2020070708;   10;   2.1; 350;eor
       5705;2020070709;   10;   3.2; 290;eor
       5705;2020070710;   10;   3.9; 300;eor
       5705;2020070711;   10;   3.3; 310;eor
       5705;2020070712;   10;   4.3; 310;eor
       5705;2020070713;   10;   4.2; 310;eor
       5705;2020070714;   10;   4.2; 310;eor
       5705;2020070715;   10;   3.5; 320;eor
       5705;2020070716;   10;   4.0; 330;eor
       5705;2020070717;   10;   3.0; 330;eor
       5705;2020070718;   10;   2.3; 340;eor
       5705;2020070719;   10;   1.8; 310;eor
       5705;2020070720;   10;   1.2; 290;eor
       5705;2020070721;   10;   0.8; 240;eor
       5705;2020070722;   10;   1.9; 170;eor
       5705;2020070723;   10;   2.2; 180;eor
       5705;2020070800;   10;   2.3; 180;eor
       5705;2020070801;   10;   2.0; 190;eor
       5705;2020070802;   10;   1.8; 200;eor
       5705;2020070803;   10;   2.3; 190;eor
       5705;2020070804;   10;   2.3; 200;eor
       5705;2020070805;   10;   2.1; 230;eor
       5705;2020070806;   10;   2.4; 260;eor
       5705;2020070807;   10;   2.4; 260;eor
       5705;2020070808;   10;   1.9; 300;eor
       5705;2020070809;   10;   3.4; 320;eor
       5705;2020070810;   10;   6.1; 310;eor
       5705;2020070811;   10;   5.8; 310;eor
       5705;2020070812;   10;   5.5; 320;eor
       5705;2020070813;   10;   2.4; 350;eor
       5705;2020070814;   10;   1.1; 120;eor
       5705;2020070815;   10;   1.1; 280;eor
       5705;2020070816;   10;   3.8; 340;eor
       5705;2020070817;   10;   3.1; 330;eor
       5705;2020070818;   10;   3.2; 330;eor
       5705;2020070819;   10;   1.3; 280;eor
       5705;2020070820;   10;   1.4; 270;eor
       5705;2020070821;   10;   1.3; 240;eor
       5705;2020070822;   10;   1.4; 220;eor
       5705;2020070823;   10;   2.1; 230;eor
       5705;2020070900;   10;   2.3; 210;eor
       5705;2020070901;   10;   2.2; 220;eor
       5705;2020070902;   10;   2.3; 190;eor
       5705;2020070903;   10;   2.2; 210;eor
       5705;2020070904;   10;   2.3; 220;eor
       5705;2020070905;   10;   1.6; 210;eor
       5705;2020070906;   10;   1.9; 210;eor
       5705;2020070907;   10;   2.8; 250;eor
       5705;2020070908;   10;   4.4; 260;eor
       5705;2020070909;   10;   3.9; 250;eor
       5705;2020070910;   10;   4.6; 260;eor
       5705;2020070911;   10;   4.7; 280;eor
       5705;2020070912;   10;   4.9; 270;eor
       5705;2020070913;   10;   5.2; 270;eor
       5705;2020070914;   10;   6.4; 310;eor
       5705;2020070915;   10;   6.4; 300;eor
       5705;2020070916;   10;   6.9; 280;eor
       5705;2020070917;   10;   6.4; 300;eor
       5705;2020070918;   10;   5.4; 280;eor
       5705;2020070919;   10;   4.0; 300;eor
       5705;2020070920;   10;   1.7; 290;eor
       5705;2020070921;   10;   1.3; 220;eor
       5705;2020070922;   10;   1.4; 180;eor
       5705;2020070923;   10;   1.6; 170;eor
       5705;2020071000;   10;   1.8; 170;eor
       5705;2020071001;   10;   2.3; 170;eor
       5705;2020071002;   10;   2.8; 170;eor
       5705;2020071003;   10;   3.5; 180;eor
       5705;2020071004;   10;   4.0; 180;eor
       5705;2020071005;   10;   3.3; 180;eor
       5705;2020071006;   10;   3.3; 220;eor
       5705;2020071007;   10;   7.4; 270;eor
       5705;2020071008;   10;   6.2; 260;eor
       5705;2020071009;   10;   7.4; 270;eor
       5705;2020071010;   10;   9.0; 290;eor
       5705;2020071011;   10;   9.4; 300;eor
       5705;2020071012;   10;   9.1; 310;eor
       5705;2020071013;   10;  10.1; 310;eor
       5705;2020071014;   10;   9.2; 300;eor
       5705;2020071015;   10;   6.6; 310;eor
       5705;2020071016;   10;   7.0; 310;eor
       5705;2020071017;   10;   6.2; 320;eor
       5705;2020071018;   10;   4.1; 340;eor
       5705;2020071019;   10;   3.4; 360;eor
       5705;2020071020;   10;   2.8; 340;eor
       5705;2020071021;   10;   2.5; 350;eor
       5705;2020071022;   10;   2.4; 360;eor
       5705;2020071023;   10;   2.5;  40;eor
       5705;2020071100;   10;   2.4;  70;eor
       5705;2020071101;   10;   1.9;  60;eor
       5705;2020071102;   10;   2.0;  50;eor
       5705;2020071103;   10;   2.2;  40;eor
       5705;2020071104;   10;   2.4;  30;eor
       5705;2020071105;   10;   2.6;  20;eor
       5705;2020071106;   10;   2.3;  20;eor
       5705;2020071107;   10;   2.2;  40;eor
       5705;2020071108;   10;   2.4;  40;eor
       5705;2020071109;   10;   2.4;  30;eor
       5705;2020071110;   10;   2.6;  50;eor
       5705;2020071111;   10;   2.8;  30;eor
       5705;2020071112;   10;   3.0;  10;eor
       5705;2020071113;   10;   3.2; 350;eor
       5705;2020071114;   10;   3.5; 330;eor
       5705;2020071115;   10;   3.2; 350;eor
       5705;2020071116;   10;   3.2;  30;eor
       5705;2020071117;   10;   3.1;  40;eor
       5705;2020071118;   10;   2.8;  50;eor
       5705;2020071119;   10;   2.6;  30;eor
       5705;2020071120;   10;   2.1;  50;eor
       5705;2020071121;   10;   1.7;  50;eor
       5705;2020071122;   10;   1.1;  10;eor
       5705;2020071123;   10;   1.1;  10;eor
       5705;2020071200;   10;   1.3;  30;eor
       5705;2020071201;   10;   2.0;  20;eor
       5705;2020071202;   10;   1.8;  10;eor
       5705;2020071203;   10;   2.3;  10;eor
       5705;2020071204;   10;   2.3;  10;eor
       5705;2020071205;   10;   1.1;  30;eor
       5705;2020071206;   10;   1.2;  60;eor
       5705;2020071207;   10;   1.3; 110;eor
       5705;2020071208;   10;   2.2; 110;eor
       5705;2020071209;   10;   2.4; 100;eor
       5705;2020071210;   10;   2.7; 100;eor
       5705;2020071211;   10;   2.2;  80;eor
       5705;2020071212;   10;   2.7; 100;eor
       5705;2020071213;   10;   2.3; 120;eor
       5705;2020071214;   10;   2.6; 110;eor
       5705;2020071215;   10;   1.9;  70;eor
       5705;2020071216;   10;   2.8; 110;eor
       5705;2020071217;   10;   3.8; 130;eor
       5705;2020071218;   10;   2.7;  80;eor
       5705;2020071219;   10;   3.3;  80;eor
       5705;2020071220;   10;   3.2;  80;eor
       5705;2020071221;   10;   3.0;  90;eor
       5705;2020071222;   10;   1.8;  80;eor
       5705;2020071223;   10;   1.7;  70;eor
       5705;2020071300;   10;   2.5;  70;eor
       5705;2020071301;   10;   2.6;  60;eor
       5705;2020071302;   10;   2.2;  60;eor
       5705;2020071303;   10;   1.9;  40;eor
       5705;2020071304;   10;   1.3;  30;eor
       5705;2020071305;   10;   1.1;  40;eor
       5705;2020071306;   10;   1.6;  70;eor
       5705;2020071307;   10;   1.5; 100;eor
       5705;2020071308;   10;   1.5; 150;eor
       5705;2020071309;   10;   2.2; 130;eor
       5705;2020071310;   10;   2.0; 130;eor
       5705;2020071311;   10;   3.6; 140;eor
       5705;2020071312;   10;   3.1; 140;eor
       5705;2020071313;   10;   3.4; 150;eor
       5705;2020071314;   10;   2.9;  90;eor
       5705;2020071315;   10;   2.6; 120;eor
       5705;2020071316;   10;   2.6; 120;eor
       5705;2020071317;   10;   2.5; 110;eor
       5705;2020071318;   10;   2.8; 110;eor
       5705;2020071319;   10;   2.6;  80;eor
       5705;2020071320;   10;   2.4;  70;eor
       5705;2020071321;   10;   1.5;  90;eor
       5705;2020071322;   10;   0.8; 300;eor
       5705;2020071323;   10;   0.5; 260;eor
       5705;2020071400;   10;   1.2; 160;eor
       5705;2020071401;   10;   1.0; 170;eor
       5705;2020071402;   10;   0.7;  90;eor
       5705;2020071403;   10;   0.4; 360;eor
       5705;2020071404;   10;   0.6; 350;eor
       5705;2020071405;   10;   0.6; 160;eor
       5705;2020071406;   10;   0.8; 180;eor
       5705;2020071407;   10;   1.6; 170;eor
       5705;2020071408;   10;   1.9; 170;eor
       5705;2020071409;   10;   1.6; 180;eor
       5705;2020071410;   10;   2.2; 180;eor
       5705;2020071411;   10;   2.8; 190;eor
       5705;2020071412;   10;   2.8; 260;eor
       5705;2020071413;   10;   2.5; 210;eor
       5705;2020071414;   10;   2.6; 250;eor
       5705;2020071415;   10;   2.8; 240;eor
       5705;2020071416;   10;   2.4; 260;eor
       5705;2020071417;   10;   2.2; 230;eor
       5705;2020071418;   10;   2.4; 260;eor
       5705;2020071419;   10;   1.6; 270;eor
       5705;2020071420;   10;   1.2; 280;eor
       5705;2020071421;   10;   1.2; 300;eor
       5705;2020071422;   10;   1.6; 330;eor
       5705;2020071423;   10;   3.4; 330;eor
       5705;2020071500;   10;   3.4; 330;eor
       5705;2020071501;   10;   2.1; 340;eor
       5705;2020071502;   10;   2.5; 350;eor
       5705;2020071503;   10;   0.9;  20;eor
       5705;2020071504;   10;   1.5; 320;eor
       5705;2020071505;   10;   1.8; 270;eor
       5705;2020071506;   10;   2.3; 260;eor
       5705;2020071507;   10;   2.8; 290;eor
       5705;2020071508;   10;   1.9; 310;eor
       5705;2020071509;   10;   2.7; 300;eor
       5705;2020071510;   10;   2.5; 300;eor
       5705;2020071511;   10;   4.0; 290;eor
       5705;2020071512;   10;   5.1; 280;eor
       5705;2020071513;   10;   3.9; 300;eor
       5705;2020071514;   10;   3.3; 300;eor
       5705;2020071515;   10;   4.5; 320;eor
       5705;2020071516;   10;   3.8; 330;eor
       5705;2020071517;   10;   3.8; 300;eor
       5705;2020071518;   10;   3.4; 310;eor
       5705;2020071519;   10;   3.4; 320;eor
       5705;2020071520;   10;   2.4; 340;eor
       5705;2020071521;   10;   2.0; 330;eor
       5705;2020071522;   10;   1.6; 340;eor
       5705;2020071523;   10;   1.6; 320;eor
       5705;2020071600;   10;   1.5; 330;eor
       5705;2020071601;   10;   1.4; 340;eor
       5705;2020071602;   10;   2.4; 330;eor
       5705;2020071603;   10;   2.2; 340;eor
       5705;2020071604;   10;   2.2; 330;eor
       5705;2020071605;   10;   1.0; 200;eor
       5705;2020071606;   10;   0.9; 320;eor
       5705;2020071607;   10;   2.0; 320;eor
       5705;2020071608;   10;   2.0; 320;eor
       5705;2020071609;   10;   2.1; 310;eor
       5705;2020071610;   10;   1.4; 320;eor
       5705;2020071611;   10;   2.5; 250;eor
       5705;2020071612;   10;   1.8; 180;eor
       5705;2020071613;   10;   1.5; 180;eor
       5705;2020071614;   10;   1.2; 210;eor
       5705;2020071615;   10;   1.1; 360;eor
       5705;2020071616;   10;   1.6; 320;eor
       5705;2020071617;   10;   2.3; 330;eor
       5705;2020071618;   10;   1.6; 310;eor
       5705;2020071619;   10;   1.8; 310;eor
       5705;2020071620;   10;   1.6; 300;eor
       5705;2020071621;   10;   0.7; 280;eor
       5705;2020071622;   10;   0.7; 270;eor
       5705;2020071623;   10;   1.0; 310;eor
       5705;2020071700;   10;   1.1; 320;eor
       5705;2020071701;   10;   1.5; 340;eor
       5705;2020071702;   10;   0.8; 350;eor
       5705;2020071703;   10;   1.0;  10;eor
       5705;2020071704;   10;   1.4;  20;eor
       5705;2020071705;   10;   1.5;  30;eor
       5705;2020071706;   10;   1.1;  20;eor
       5705;2020071707;   10;   2.0;  90;eor
       5705;2020071708;   10;   1.3; 140;eor
       5705;2020071709;   10;   1.4; 130;eor
       5705;2020071710;   10;   1.8; 120;eor
       5705;2020071711;   10;   1.5; 220;eor
       5705;2020071712;   10;   1.2; 350;eor
       5705;2020071713;   10;   1.4;  50;eor
       5705;2020071714;   10;   1.7;  50;eor
       5705;2020071715;   10;   2.0;  60;eor
       5705;2020071716;   10;   2.7;  90;eor
       5705;2020071717;   10;   1.8;  60;eor
       5705;2020071718;   10;   2.8;  90;eor
       5705;2020071719;   10;   2.3;  80;eor
       5705;2020071720;   10;   1.3;  50;eor
       5705;2020071721;   10;   0.7; 330;eor
       5705;2020071722;   10;   1.0; 330;eor
       5705;2020071723;   10;   1.1;  30;eor
       5705;2020071800;   10;   0.5; 330;eor
       5705;2020071801;   10;   0.7; 320;eor
       5705;2020071802;   10;   0.5; 200;eor
       5705;2020071803;   10;   1.0; 360;eor
       5705;2020071804;   10;   1.0; 350;eor
       5705;2020071805;   10;   1.1;  10;eor
       5705;2020071806;   10;   0.9;  90;eor
       5705;2020071807;   10;   0.8; 260;eor
       5705;2020071808;   10;   1.7; 280;eor
       5705;2020071809;   10;   1.7; 280;eor
       5705;2020071810;   10;   1.6; 280;eor
       5705;2020071811;   10;   2.2; 110;eor
       5705;2020071812;   10;   2.1;  90;eor
       5705;2020071813;   10;   2.3;  70;eor
       5705;2020071814;   10;   1.5;  80;eor
       5705;2020071815;   10;   2.1; 100;eor
       5705;2020071816;   10;   2.6; 300;eor
       5705;2020071817;   10;   2.1; 340;eor
       5705;2020071818;   10;   1.3;  60;eor
       5705;2020071819;   10;   1.2;  40;eor
       5705;2020071820;   10;   2.0; 340;eor
       5705;2020071821;   10;   1.6; 360;eor
       5705;2020071822;   10;   1.2; 360;eor
       5705;2020071823;   10;   0.7;  10;eor
       5705;2020071900;   10;   1.2; 360;eor
       5705;2020071901;   10;   1.6;  10;eor
       5705;2020071902;   10;   1.4; 360;eor
       5705;2020071903;   10;   1.0;  10;eor
       5705;2020071904;   10;   1.2; 350;eor
       5705;2020071905;   10;   0.8;  10;eor
       5705;2020071906;   10;   1.1;  20;eor
       5705;2020071907;   10;   1.0; 280;eor
       5705;2020071908;   10;   1.8; 290;eor
       5705;2020071909;   10;   1.7; 230;eor
       5705;2020071910;   10;   1.5;  30;eor
       5705;2020071911;   10;   2.2; 260;eor
       5705;2020071912;   10;   2.4; 230;eor
       5705;2020071913;   10;   2.3; 320;eor
       5705;2020071914;   10;   2.1; 310;eor
       5705;2020071915;   10;   2.6; 300;eor
       5705;2020071916;   10;   2.5; 300;eor
       5705;2020071917;   10;   3.0; 350;eor
       5705;2020071918;   10;   3.3; 360;eor
       5705;2020071919;   10;   2.2; 360;eor
       5705;2020071920;   10;   1.3; 360;eor
       5705;2020071921;   10;   1.0; 270;eor
       5705;2020071922;   10;   1.0; 200;eor
       5705;2020071923;   10;   1.4; 180;eor
       5705;2020072000;   10;   1.7; 170;eor
       5705;2020072001;   10;   1.5; 170;eor
       5705;2020072002;   10;   1.4; 160;eor
       5705;2020072003;   10;   1.7; 120;eor
       5705;2020072004;   10;   2.0; 170;eor
       5705;2020072005;   10;   1.5; 180;eor
       5705;2020072006;   10;   1.0; 170;eor
       5705;2020072007;   10;   1.0;  70;eor
       5705;2020072008;   10;   1.7; 350;eor
       5705;2020072009;   10;   1.6; 350;eor
       5705;2020072010;   10;   2.5; 360;eor
       5705;2020072011;   10;   2.4; 350;eor
       5705;2020072012;   10;   2.8; 340;eor
       5705;2020072013;   10;   2.8; 350;eor
       5705;2020072014;   10;   3.4; 360;eor
       5705;2020072015;   10;   2.7;  50;eor
       5705;2020072016;   10;   2.1;  40;eor
       5705;2020072017;   10;   2.8;  30;eor
       5705;2020072018;   10;   2.8;  20;eor
       5705;2020072019;   10;   2.3;  40;eor
       5705;2020072020;   10;   2.3;  40;eor
       5705;2020072021;   10;   3.3;  50;eor
       5705;2020072022;   10;   3.7;  50;eor
       5705;2020072023;   10;   3.5;  50;eor
       5705;2020072100;   10;   2.9;  40;eor
       5705;2020072101;   10;   2.4;  30;eor
       5705;2020072102;   10;   2.1;  30;eor
       5705;2020072103;   10;   1.7;  30;eor
       5705;2020072104;   10;   2.1;  30;eor
       5705;2020072105;   10;   2.1;  20;eor
       5705;2020072106;   10;   2.0;  30;eor
       5705;2020072107;   10;   2.6;  30;eor
       5705;2020072108;   10;   2.0;  50;eor
       5705;2020072109;   10;   2.3;  20;eor
       5705;2020072110;   10;   3.3; 340;eor
       5705;2020072111;   10;   2.9; 360;eor
       5705;2020072112;   10;   3.1; 330;eor
       5705;2020072113;   10;   4.1; 340;eor
       5705;2020072114;   10;   3.7; 330;eor
       5705;2020072115;   10;   3.4;  10;eor
       5705;2020072116;   10;   3.0;  10;eor
       5705;2020072117;   10;   3.2; 350;eor
       5705;2020072118;   10;   3.5; 360;eor
       5705;2020072119;   10;   2.8;  20;eor
       5705;2020072120;   10;   2.0;  40;eor
       5705;2020072121;   10;   1.9;  20;eor
       5705;2020072122;   10;   2.4;  30;eor
       5705;2020072123;   10;   2.2;  20;eor
       5705;2020072200;   10;   2.0;  30;eor
       5705;2020072201;   10;   1.8;  30;eor
       5705;2020072202;   10;   1.6;  20;eor
       5705;2020072203;   10;   1.5;  10;eor
       5705;2020072204;   10;   1.3;  20;eor
       5705;2020072205;   10;   1.3;  30;eor
       5705;2020072206;   10;   1.5;  50;eor
       5705;2020072207;   10;   2.0;  70;eor
       5705;2020072208;   10;   2.2; 120;eor
       5705;2020072209;   10;   1.6; 200;eor
       5705;2020072210;   10;   1.7; 300;eor
       5705;2020072211;   10;   1.9; 240;eor
       5705;2020072212;   10;   2.3;  40;eor
       5705;2020072213;   10;   2.3;  30;eor
       5705;2020072214;   10;   2.4;  20;eor
       5705;2020072215;   10;   2.9; 360;eor
       5705;2020072216;   10;   2.6;  50;eor
       5705;2020072217;   10;   2.1;  60;eor
       5705;2020072218;   10;   2.3;  70;eor
       5705;2020072219;   10;   1.9;  40;eor
       5705;2020072220;   10;   1.7;  30;eor
       5705;2020072221;   10;   1.8; 360;eor
       5705;2020072222;   10;   1.7;  20;eor
       5705;2020072223;   10;   2.0;  30;eor
       5705;2020072300;   10;   1.7;  30;eor
       5705;2020072301;   10;   1.5;  20;eor
       5705;2020072302;   10;   1.8;  20;eor
       5705;2020072303;   10;   2.2;  10;eor
       5705;2020072304;   10;   2.1;  10;eor
       5705;2020072305;   10;   1.7;  10;eor
       5705;2020072306;   10;   1.6;  20;eor
       5705;2020072307;   10;   1.4;  50;eor
       5705;2020072308;   10;   2.1;  60;eor
       5705;2020072309;   10;   2.0;  70;eor
       5705;2020072310;   10;   2.1;  70;eor
       5705;2020072311;   10;   2.3; 320;eor
       5705;2020072312;   10;   2.7; 350;eor
       5705;2020072313;   10;   2.9; 360;eor
       5705;2020072314;   10;   2.5; 340;eor
       5705;2020072315;   10;   2.8; 340;eor
       5705;2020072316;   10;   3.3; 320;eor
       5705;2020072317;   10;   2.8; 340;eor
       5705;2020072318;   10;   2.3; 360;eor
       5705;2020072319;   10;   1.6; 350;eor
       5705;2020072320;   10;   1.7;  20;eor
       5705;2020072321;   10;   1.6;  10;eor
       5705;2020072322;   10;   1.2;  20;eor
       5705;2020072323;   10;   1.3; 360;eor
       5705;2020072400;   10;   0.9;  10;eor
       5705;2020072401;   10;   0.3; 330;eor
       5705;2020072402;   10;   1.1; 360;eor
       5705;2020072403;   10;   0.7; 240;eor
       5705;2020072404;   10;   0.9; 180;eor
       5705;2020072405;   10;   0.9; 190;eor
       5705;2020072406;   10;   0.8; 220;eor
       5705;2020072407;   10;   0.9; 200;eor
       5705;2020072408;   10;   1.1; 180;eor
       5705;2020072409;   10;   1.6; 170;eor
       5705;2020072410;   10;   2.4; 270;eor
       5705;2020072411;   10;   4.4; 260;eor
       5705;2020072412;   10;   4.4; 300;eor
       5705;2020072413;   10;   5.1; 310;eor
       5705;2020072414;   10;   4.7; 300;eor
       5705;2020072415;   10;   4.8; 310;eor
       5705;2020072416;   10;   4.7; 310;eor
       5705;2020072417;   10;   3.9; 330;eor
       5705;2020072418;   10;   4.3; 320;eor
       5705;2020072419;   10;   4.1; 320;eor
       5705;2020072420;   10;   2.6; 310;eor
       5705;2020072421;   10;   1.1; 290;eor
       5705;2020072422;   10;   1.9; 340;eor
       5705;2020072423;   10;   2.4; 330;eor
       5705;2020072500;   10;   2.1; 330;eor
       5705;2020072501;   10;   1.7; 290;eor
       5705;2020072502;   10;   1.2; 330;eor
       5705;2020072503;   10;   1.1; 300;eor
       5705;2020072504;   10;   1.8; 330;eor
       5705;2020072505;   10;   1.4; 290;eor
       5705;2020072506;   10;   0.8; 250;eor
       5705;2020072507;   10;   2.1; 340;eor
       5705;2020072508;   10;   2.6; 330;eor
       5705;2020072509;   10;   3.9; 310;eor
       5705;2020072510;   10;   4.7; 310;eor
       5705;2020072511;   10;   3.8; 310;eor
       5705;2020072512;   10;   4.1; 310;eor
       5705;2020072513;   10;   4.2; 300;eor
       5705;2020072514;   10;   3.8; 300;eor
       5705;2020072515;   10;   3.6; 300;eor
       5705;2020072516;   10;   3.5; 300;eor
       5705;2020072517;   10;   3.1; 290;eor
       5705;2020072518;   10;   2.2; 260;eor
       5705;2020072519;   10;   1.4; 260;eor
       5705;2020072520;   10;   1.0; 170;eor
       5705;2020072521;   10;   1.3; 190;eor
       5705;2020072522;   10;   1.6; 170;eor
       5705;2020072523;   10;   2.4; 170;eor
       5705;2020072600;   10;   2.1; 170;eor
       5705;2020072601;   10;   2.0; 170;eor
       5705;2020072602;   10;   1.8; 170;eor
       5705;2020072603;   10;   3.0; 220;eor
       5705;2020072604;   10;   2.6;  10;eor
       5705;2020072605;   10;   1.6; 350;eor
       5705;2020072606;   10;   2.2; 160;eor
       5705;2020072607;   10;   2.2; 200;eor
       5705;2020072608;   10;   3.1; 220;eor
       5705;2020072609;   10;   4.2; 260;eor
       5705;2020072610;   10;   7.3; 280;eor
       5705;2020072611;   10;   7.0; 290;eor
       5705;2020072612;   10;   6.2; 300;eor
       5705;2020072613;   10;   5.8; 300;eor
       5705;2020072614;   10;   6.2; 300;eor
       5705;2020072615;   10;   4.0; 310;eor
       5705;2020072616;   10;   5.4; 300;eor
       5705;2020072617;   10;   4.2; 340;eor
       5705;2020072618;   10;   2.1; 350;eor
       5705;2020072619;   10;   1.1;  40;eor
       5705;2020072620;   10;   1.5;  40;eor
       5705;2020072621;   10;   1.8; 180;eor
       5705;2020072622;   10;   2.0; 210;eor
       5705;2020072623;   10;   2.2; 190;eor
       5705;2020072700;   10;   1.9; 170;eor
       5705;2020072701;   10;   1.6; 170;eor
       5705;2020072702;   10;   1.8; 160;eor
       5705;2020072703;   10;   1.9; 170;eor
       5705;2020072704;   10;   1.6; 170;eor
       5705;2020072705;   10;   1.5; 180;eor
       5705;2020072706;   10;   1.8; 160;eor
       5705;2020072707;   10;   2.0; 160;eor
       5705;2020072708;   10;   1.4; 160;eor
       5705;2020072709;   10;   2.6; 170;eor
       5705;2020072710;   10;   3.8; 160;eor
       5705;2020072711;   10;   4.3; 190;eor
       5705;2020072712;   10;   4.9; 230;eor
       5705;2020072713;   10;   4.6; 210;eor
       5705;2020072714;   10;   6.5; 240;eor
       5705;2020072715;   10;   6.4; 260;eor
       5705;2020072716;   10;   3.5; 240;eor
       5705;2020072717;   10;   3.6; 250;eor
       5705;2020072718;   10;   2.2; 280;eor
       5705;2020072719;   10;   2.6; 350;eor
       5705;2020072720;   10;   1.1;  60;eor
       5705;2020072721;   10;   1.8; 180;eor
       5705;2020072722;   10;   1.2; 200;eor
       5705;2020072723;   10;   2.1; 170;eor
       5705;2020072800;   10;   2.7; 170;eor
       5705;2020072801;   10;   3.2; 170;eor
       5705;2020072802;   10;   3.0; 180;eor
       5705;2020072803;   10;   2.9; 180;eor
       5705;2020072804;   10;   2.7; 190;eor
       5705;2020072805;   10;   3.2; 240;eor
       5705;2020072806;   10;   5.8; 280;eor
       5705;2020072807;   10;   6.0; 280;eor
       5705;2020072808;   10;   6.7; 290;eor
       5705;2020072809;   10;   8.5; 300;eor
       5705;2020072810;   10;   8.7; 300;eor
       5705;2020072811;   10;   7.9; 290;eor
       5705;2020072812;   10;   8.2; 270;eor
       5705;2020072813;   10;   7.1; 290;eor
       5705;2020072814;   10;   7.9; 290;eor
       5705;2020072815;   10;   6.3; 300;eor
       5705;2020072816;   10;   6.8; 310;eor
       5705;2020072817;   10;   6.3; 310;eor
       5705;2020072818;   10;   5.7; 330;eor
       5705;2020072819;   10;   4.9; 320;eor
       5705;2020072820;   10;   5.1; 320;eor
       5705;2020072821;   10;   4.2; 310;eor
       5705;2020072822;   10;   4.3; 310;eor
       5705;2020072823;   10;   2.6; 340;eor
       5705;2020072900;   10;   1.5; 320;eor
       5705;2020072901;   10;   1.2; 260;eor
       5705;2020072902;   10;   1.6; 320;eor
       5705;2020072903;   10;   1.1; 300;eor
       5705;2020072904;   10;   2.4; 320;eor
       5705;2020072905;   10;   1.7; 320;eor
       5705;2020072906;   10;   1.0; 330;eor
       5705;2020072907;   10;   1.3; 340;eor
       5705;2020072908;   10;   1.9; 340;eor
       5705;2020072909;   10;   3.7; 310;eor
       5705;2020072910;   10;   3.5; 290;eor
       5705;2020072911;   10;   4.1; 310;eor
       5705;2020072912;   10;   3.9; 300;eor
       5705;2020072913;   10;   4.1; 310;eor
       5705;2020072914;   10;   4.1; 320;eor
       5705;2020072915;   10;   3.8; 320;eor
       5705;2020072916;   10;   4.4; 310;eor
       5705;2020072917;   10;   3.2; 320;eor
       5705;2020072918;   10;   2.9; 330;eor
       5705;2020072919;   10;   2.5;  30;eor
       5705;2020072920;   10;   1.9;  40;eor
       5705;2020072921;   10;   1.1;  30;eor
       5705;2020072922;   10;   0.6; 300;eor
       5705;2020072923;   10;   0.7; 340;eor
       5705;2020073000;   10;   0.6; 300;eor
       5705;2020073001;   10;   1.5;  10;eor
       5705;2020073002;   10;   1.6;  10;eor
       5705;2020073003;   10;   1.7;  10;eor
       5705;2020073004;   10;   1.4;  10;eor
       5705;2020073005;   10;   1.5;  10;eor
       5705;2020073006;   10;   1.1;  50;eor
       5705;2020073007;   10;   1.3;  70;eor
       5705;2020073008;   10;   2.0;  70;eor
       5705;2020073009;   10;   1.7; 110;eor
       5705;2020073010;   10;   1.7; 180;eor
       5705;2020073011;   10;   2.1; 190;eor
       5705;2020073012;   10;   2.0; 240;eor
       5705;2020073013;   10;   1.9; 230;eor
       5705;2020073014;   10;   2.2; 150;eor
       5705;2020073015;   10;   2.0; 260;eor
       5705;2020073016;   10;   1.8;  80;eor
       5705;2020073017;   10;   1.9;  20;eor
       5705;2020073018;   10;   3.1; 100;eor
       5705;2020073019;   10;   2.7;  80;eor
       5705;2020073020;   10;   2.4;  80;eor
       5705;2020073021;   10;   1.2;  50;eor
       5705;2020073022;   10;   1.5;  20;eor
       5705;2020073023;   10;   1.4;  20;eor
       5705;2020073100;   10;   1.8; 360;eor
       5705;2020073101;   10;   2.0;  10;eor
       5705;2020073102;   10;   1.8;  20;eor
       5705;2020073103;   10;   1.3; 360;eor
       5705;2020073104;   10;   1.1;  10;eor
       5705;2020073105;   10;   1.1;  10;eor
       5705;2020073106;   10;   0.6;  70;eor
       5705;2020073107;   10;   1.8;  60;eor
       5705;2020073108;   10;   1.4;  80;eor
       5705;2020073109;   10;   1.8; 220;eor
       5705;2020073110;   10;   1.7; 160;eor
       5705;2020073111;   10;   2.3; 120;eor
       5705;2020073112;   10;   2.1; 180;eor
       5705;2020073113;   10;   2.3; 120;eor
       5705;2020073114;   10;   2.4;  50;eor
       5705;2020073115;   10;   1.6;  10;eor
       5705;2020073116;   10;   1.7;  80;eor
       5705;2020073117;   10;   2.0;  80;eor
       5705;2020073118;   10;   2.7;  90;eor
       5705;2020073119;   10;   3.3; 100;eor
       5705;2020073120;   10;   2.3; 100;eor
       5705;2020073121;   10;   1.0; 360;eor
       5705;2020073122;   10;   1.9;  70;eor
       5705;2020073123;   10;   1.2;  40;eor
       5705;2020080100;   10;   1.2;  40;eor
       5705;2020080101;   10;   1.5;  60;eor
