ts_now;ts_simulator;node;consumption;production
2021-12-17 22:06:49;2020-09-22 07:40:00;ip-172-20-49-41.ec2.internal;106;1901.0
2021-12-17 22:06:49;2020-09-22 07:40:00;ip-172-20-58-134.ec2.internal;2147;3135.8
2021-12-17 22:06:49;2020-09-22 07:40:00;ip-172-20-61-178.ec2.internal;179;32.6
2021-12-17 22:06:54;2020-09-22 07:40:00;ip-172-20-45-201.ec2.internal;157;
2021-12-17 22:06:54;2020-09-22 07:40:00;ip-172-20-49-41.ec2.internal;106;1901.0
2021-12-17 22:06:54;2020-09-22 07:40:00;ip-172-20-58-134.ec2.internal;2147;3135.8
2021-12-17 22:06:54;2020-09-22 07:40:00;ip-172-20-61-178.ec2.internal;179;32.6
2021-12-17 22:07:00;2020-09-22 07:40:00;ip-172-20-45-201.ec2.internal;157;
2021-12-17 22:07:00;2020-09-22 07:40:00;ip-172-20-49-41.ec2.internal;106;1901.0
2021-12-17 22:07:00;2020-09-22 07:40:00;ip-172-20-58-134.ec2.internal;2147;3135.8
2021-12-17 22:07:00;2020-09-22 07:40:00;ip-172-20-61-178.ec2.internal;179;32.6
2021-12-17 22:07:06;2020-09-22 07:50:00;ip-172-20-45-201.ec2.internal;149;
2021-12-17 22:07:06;2020-09-22 07:50:00;ip-172-20-49-41.ec2.internal;116;2119.3
2021-12-17 22:07:06;2020-09-22 07:50:00;ip-172-20-58-134.ec2.internal;2125;3519.5
2021-12-17 22:07:06;2020-09-22 07:50:00;ip-172-20-61-178.ec2.internal;182;12.6
2021-12-17 22:07:11;2020-09-22 07:50:00;ip-172-20-45-201.ec2.internal;149;
2021-12-17 22:07:11;2020-09-22 07:50:00;ip-172-20-49-41.ec2.internal;116;2119.3
2021-12-17 22:07:11;2020-09-22 07:50:00;ip-172-20-58-134.ec2.internal;2125;3519.5
2021-12-17 22:07:11;2020-09-22 07:50:00;ip-172-20-61-178.ec2.internal;182;12.6
2021-12-17 22:07:17;2020-09-22 07:50:00;ip-172-20-45-201.ec2.internal;149;
2021-12-17 22:07:17;2020-09-22 07:50:00;ip-172-20-49-41.ec2.internal;116;2119.3
2021-12-17 22:07:17;2020-09-22 07:50:00;ip-172-20-58-134.ec2.internal;2125;3519.5
2021-12-17 22:07:17;2020-09-22 07:50:00;ip-172-20-61-178.ec2.internal;182;12.6
2021-12-17 22:07:22;2020-09-22 07:50:00;ip-172-20-45-201.ec2.internal;146;
2021-12-17 22:07:22;2020-09-22 07:50:00;ip-172-20-49-41.ec2.internal;127;2119.3
2021-12-17 22:07:22;2020-09-22 07:50:00;ip-172-20-58-134.ec2.internal;2145;3519.5
2021-12-17 22:07:22;2020-09-22 07:50:00;ip-172-20-61-178.ec2.internal;196;12.6
2021-12-17 22:07:28;2020-09-22 07:50:00;ip-172-20-45-201.ec2.internal;146;
2021-12-17 22:07:28;2020-09-22 07:50:00;ip-172-20-49-41.ec2.internal;127;2119.3
2021-12-17 22:07:28;2020-09-22 07:50:00;ip-172-20-58-134.ec2.internal;2145;3519.5
2021-12-17 22:07:28;2020-09-22 07:50:00;ip-172-20-61-178.ec2.internal;196;12.6
2021-12-17 22:07:33;2020-09-22 08:00:00;ip-172-20-45-201.ec2.internal;146;
2021-12-17 22:07:33;2020-09-22 08:00:00;ip-172-20-49-41.ec2.internal;112;1793.8
2021-12-17 22:07:33;2020-09-22 08:00:00;ip-172-20-58-134.ec2.internal;2127;2935.7
