ts_now;ts_simulator;node;consumption;production
2021-12-21 21:54:13;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;183;1143.7
2021-12-21 21:54:19;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;167;
2021-12-21 21:54:19;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2153;1036.5
2021-12-21 21:54:19;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;150;583.8
2021-12-21 21:54:19;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;203;1143.7
2021-12-21 21:54:25;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;167;
2021-12-21 21:54:25;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2153;1036.5
2021-12-21 21:54:25;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;150;583.8
2021-12-21 21:54:25;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;203;1143.7
2021-12-21 21:54:30;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;167;
2021-12-21 21:54:30;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2153;1036.5
2021-12-21 21:54:30;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;150;583.8
2021-12-21 21:54:30;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;203;1143.7
2021-12-21 21:54:36;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;193;
2021-12-21 21:54:36;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2141;1036.5
2021-12-21 21:54:36;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;159;583.8
2021-12-21 21:54:36;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;172;1143.7
2021-12-21 21:54:42;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;193;
2021-12-21 21:54:42;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2141;1036.5
2021-12-21 21:54:42;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;159;583.8
2021-12-21 21:54:42;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;172;1143.7
2021-12-21 21:54:47;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;193;
2021-12-21 21:54:47;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2141;1036.5
2021-12-21 21:54:47;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;159;583.8
2021-12-21 21:54:47;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;172;1143.7
2021-12-21 21:54:53;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;158;
2021-12-21 21:54:53;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2149;1036.5
2021-12-21 21:54:53;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;158;583.8
2021-12-21 21:54:53;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;199;1143.7
2021-12-21 21:54:59;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;158;
2021-12-21 21:54:59;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2149;1036.5
2021-12-21 21:54:59;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;158;583.8
