ts_now;ts_simulator;node;consumption;production
2021-12-15 22:15:41;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;154;9157.3
2021-12-15 22:15:41;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;170;1816.2
2021-12-15 22:15:47;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2130;
2021-12-15 22:15:47;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;112;6584.1
2021-12-15 22:15:47;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;154;9157.3
2021-12-15 22:15:47;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;170;1816.2
2021-12-15 22:15:53;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2121;
2021-12-15 22:15:53;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;98;6584.1
2021-12-15 22:15:53;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;142;9157.3
2021-12-15 22:15:53;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;136;1816.2
2021-12-15 22:15:58;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2121;
2021-12-15 22:15:58;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;98;6584.1
2021-12-15 22:15:58;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;142;9157.3
2021-12-15 22:15:58;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;136;1816.2
2021-12-15 22:16:04;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2124;
2021-12-15 22:16:04;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;129;8067.4
2021-12-15 22:16:04;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;149;9140.6
2021-12-15 22:16:04;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;182;4305.0
2021-12-15 22:16:10;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2124;
2021-12-15 22:16:10;2020-06-01 12:10:00;ip-172-20-49-41.ec2.internal;129;8067.4
2021-12-15 22:16:10;2020-06-01 12:10:00;ip-172-20-58-134.ec2.internal;149;9140.6
2021-12-15 22:16:10;2020-06-01 12:10:00;ip-172-20-61-178.ec2.internal;182;4305.0
2021-12-15 22:16:16;2020-06-01 12:10:00;ip-172-20-45-201.ec2.internal;2124;
