ts_now;ts_simulator;node;consumption;production
2021-12-16 14:46:55;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2104;2097.5
2021-12-16 14:46:55;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;145;950.8
2021-12-16 14:46:55;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;177;2545.1
2021-12-16 14:47:00;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;153;
2021-12-16 14:47:00;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2104;2097.5
2021-12-16 14:47:00;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;145;950.8
2021-12-16 14:47:00;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;177;2545.1
2021-12-16 14:47:06;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;150;
2021-12-16 14:47:06;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2100;2097.5
2021-12-16 14:47:06;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;160;950.8
2021-12-16 14:47:06;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;225;2545.1
2021-12-16 14:47:12;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;150;
2021-12-16 14:47:12;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2100;2097.5
2021-12-16 14:47:12;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;160;950.8
2021-12-16 14:47:12;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;225;2545.1
2021-12-16 14:47:17;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;150;
2021-12-16 14:47:17;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2100;2097.5
2021-12-16 14:47:17;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;160;950.8
2021-12-16 14:47:17;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;225;2545.1
2021-12-16 14:47:23;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;157;
2021-12-16 14:47:23;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2105;2097.5
2021-12-16 14:47:23;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;146;950.8
2021-12-16 14:47:23;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;162;2545.1
2021-12-16 14:47:28;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;157;
2021-12-16 14:47:28;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2105;2097.5
2021-12-16 14:47:28;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;146;950.8
2021-12-16 14:47:28;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;162;2545.1
2021-12-16 14:47:34;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;141;
2021-12-16 14:47:34;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2107;2097.5
2021-12-16 14:47:34;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;151;950.8
2021-12-16 14:47:34;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;175;2545.1
2021-12-16 14:47:40;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;141;
2021-12-16 14:47:40;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2107;2097.5
2021-12-16 14:47:40;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;151;950.8
2021-12-16 14:47:40;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;175;2545.1
2021-12-16 14:47:45;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;141;
2021-12-16 14:47:45;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2107;2097.5
2021-12-16 14:47:45;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;151;950.8
2021-12-16 14:47:45;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;175;2545.1
2021-12-16 14:47:51;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;154;
2021-12-16 14:47:51;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2108;2097.5
2021-12-16 14:47:51;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;158;950.8
2021-12-16 14:47:51;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;167;2545.1
2021-12-16 14:47:56;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;154;
2021-12-16 14:47:56;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2108;2097.5
2021-12-16 14:47:56;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;158;950.8
2021-12-16 14:47:56;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;167;2545.1
2021-12-16 14:48:02;2020-06-01 18:30:00;ip-172-20-45-201.ec2.internal;154;
2021-12-16 14:48:02;2020-06-01 18:30:00;ip-172-20-49-41.ec2.internal;2108;1872.0
2021-12-16 14:48:02;2020-06-01 18:30:00;ip-172-20-58-134.ec2.internal;158;733.9
2021-12-16 14:48:02;2020-06-01 18:30:00;ip-172-20-61-178.ec2.internal;167;2386.1
2021-12-16 14:48:08;2020-06-01 18:30:00;ip-172-20-45-201.ec2.internal;143;
2021-12-16 14:48:08;2020-06-01 18:30:00;ip-172-20-49-41.ec2.internal;2110;1872.0
2021-12-16 14:48:08;2020-06-01 18:30:00;ip-172-20-58-134.ec2.internal;151;733.9
2021-12-16 14:48:08;2020-06-01 18:30:00;ip-172-20-61-178.ec2.internal;205;2386.1
2021-12-16 14:48:13;2020-06-01 18:30:00;ip-172-20-45-201.ec2.internal;143;
2021-12-16 14:48:13;2020-06-01 18:30:00;ip-172-20-49-41.ec2.internal;2110;1872.0
2021-12-16 14:48:13;2020-06-01 18:30:00;ip-172-20-58-134.ec2.internal;151;733.9
2021-12-16 14:48:13;2020-06-01 18:30:00;ip-172-20-61-178.ec2.internal;205;2386.1
2021-12-16 14:48:19;2020-06-01 18:30:00;ip-172-20-45-201.ec2.internal;150;
2021-12-16 14:48:19;2020-06-01 18:30:00;ip-172-20-49-41.ec2.internal;2107;1872.0
2021-12-16 14:48:19;2020-06-01 18:30:00;ip-172-20-58-134.ec2.internal;138;733.9
2021-12-16 14:48:19;2020-06-01 18:30:00;ip-172-20-61-178.ec2.internal;161;2386.1
2021-12-16 14:48:24;2020-06-01 18:30:00;ip-172-20-45-201.ec2.internal;150;
2021-12-16 14:48:24;2020-06-01 18:30:00;ip-172-20-49-41.ec2.internal;2107;1872.0
2021-12-16 14:48:24;2020-06-01 18:30:00;ip-172-20-58-134.ec2.internal;138;733.9
2021-12-16 14:48:24;2020-06-01 18:30:00;ip-172-20-61-178.ec2.internal;161;2386.1
2021-12-16 14:48:30;2020-06-01 18:30:00;ip-172-20-45-201.ec2.internal;150;
2021-12-16 14:48:30;2020-06-01 18:30:00;ip-172-20-49-41.ec2.internal;2107;1872.0
