ts_now;ts_simulator;node;consumption;production
2021-12-26 11:19:23;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;190;
2021-12-26 11:19:23;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3293;807.1
2021-12-26 11:19:23;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;149;0.0
2021-12-26 11:19:23;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2202;1345.1
2021-12-26 11:19:30;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;190;
2021-12-26 11:19:30;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3293;807.1
2021-12-26 11:19:30;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;149;0.0
2021-12-26 11:19:30;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2202;1345.1
2021-12-26 11:19:36;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;180;
2021-12-26 11:19:36;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3005;807.1
2021-12-26 11:19:36;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;157;0.0
2021-12-26 11:19:36;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2189;1345.1
2021-12-26 11:19:42;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;180;
2021-12-26 11:19:42;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3005;807.1
2021-12-26 11:19:42;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;157;0.0
2021-12-26 11:19:42;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2189;1345.1
2021-12-26 11:19:48;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;171;
2021-12-26 11:19:48;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3284;807.1
2021-12-26 11:19:48;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;145;0.0
2021-12-26 11:19:48;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2176;1345.1
2021-12-26 11:19:55;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;171;
2021-12-26 11:19:55;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3284;807.1
2021-12-26 11:19:55;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;145;0.0
2021-12-26 11:19:55;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2176;1345.1
2021-12-26 11:20:01;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;171;
2021-12-26 11:20:01;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3284;1169.4
2021-12-26 11:20:01;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;145;0.0
2021-12-26 11:20:01;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2176;1949.0
2021-12-26 11:20:07;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;199;
2021-12-26 11:20:07;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3341;1169.4
2021-12-26 11:20:07;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;150;0.0
2021-12-26 11:20:07;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2174;1949.0
2021-12-26 11:20:13;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;199;
2021-12-26 11:20:13;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3341;1169.4
2021-12-26 11:20:13;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;150;0.0
2021-12-26 11:20:13;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2174;1949.0
2021-12-26 11:20:19;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;192;
2021-12-26 11:20:19;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3272;1169.4
2021-12-26 11:20:19;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;147;0.0
2021-12-26 11:20:19;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2187;1949.0
2021-12-26 11:20:25;2020-06-14 00:30:00;ip-172-20-45-201.ec2.internal;192;
2021-12-26 11:20:25;2020-06-14 00:30:00;ip-172-20-49-41.ec2.internal;3272;1169.4
2021-12-26 11:20:25;2020-06-14 00:30:00;ip-172-20-58-134.ec2.internal;147;0.0
2021-12-26 11:20:25;2020-06-14 00:30:00;ip-172-20-61-178.ec2.internal;2187;1949.0
